Timestamp: 2024-01-03T05:53:00Z, Latitude: 37.697789, Longitude: -121.788662, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:18:00Z, Latitude: 36.158966, Longitude: -115.334465, Barometric Pressure: None, Engine Load: None, Intake Temp: 43, MAF: 2.71, Engine Speed: 1246, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 36
Timestamp: 2024-04-30T00:19:00Z, Latitude: 36.158981, Longitude: -115.334076, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:20:00Z, Latitude: 36.16251, Longitude: -115.334122, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55142.1, Speed: 11
Timestamp: 2024-04-30T00:21:00Z, Latitude: 36.161995, Longitude: -115.332123, Barometric Pressure: 90, Engine Load: 0.224, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55142.3, Speed: 11
Timestamp: 2024-04-30T00:22:00Z, Latitude: 36.161884, Longitude: -115.33168, Barometric Pressure: None, Engine Load: None, Intake Temp: 53, MAF: 2.64, Engine Speed: 624, Throttle Position: 0.14901960784313725, Travelled Distance: None, Speed: 5
Timestamp: 2024-04-30T00:23:00Z, Latitude: 36.161953, Longitude: -115.331627, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:27:00Z, Latitude: 36.162205, Longitude: -115.331825, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:28:00Z, Latitude: 36.16222, Longitude: -115.331841, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:32:00Z, Latitude: 36.167408, Longitude: -115.332184, Barometric Pressure: 90, Engine Load: 0.29, Intake Temp: 63, MAF: 3.07, Engine Speed: 1128, Throttle Position: 0.1568627450980392, Travelled Distance: 55143.5, Speed: 57
Timestamp: 2024-04-30T00:33:00Z, Latitude: 36.169186, Longitude: -115.331573, Barometric Pressure: 90, Engine Load: 0.58, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55143.7, Speed: 58
Timestamp: 2024-04-30T00:34:00Z, Latitude: 36.17149, Longitude: -115.342308, Barometric Pressure: 90, Engine Load: 0.447, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55144.6, Speed: 48
Timestamp: 2024-04-30T00:35:00Z, Latitude: 36.175789, Longitude: -115.342819, Barometric Pressure: 89, Engine Load: 0.165, Intake Temp: 51, MAF: 3.23, Engine Speed: 1212.5, Throttle Position: 0.19215686274509805, Travelled Distance: 55145.5, Speed: 64
Timestamp: 2024-04-30T00:36:00Z, Latitude: 36.180408, Longitude: -115.345581, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:38:00Z, Latitude: 36.187931, Longitude: -115.356033, Barometric Pressure: 89, Engine Load: 0.114, Intake Temp: 43, MAF: 3.89, Engine Speed: 1660.75, Throttle Position: 0.16470588235294117, Travelled Distance: 55147.6, Speed: 54
Timestamp: 2024-04-30T00:39:00Z, Latitude: 36.190239, Longitude: -115.358147, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:40:00Z, Latitude: 36.190239, Longitude: -115.35817, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T00:41:00Z, Latitude: 36.190243, Longitude: -115.3582, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T01:41:00Z, Latitude: 36.190311, Longitude: -115.35804, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T02:41:00Z, Latitude: 36.190376, Longitude: -115.358192, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T03:42:00Z, Latitude: 36.200586, Longitude: -115.228907, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T04:42:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T05:43:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T09:45:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T10:45:00Z, Latitude: 36.166492, Longitude: -115.106714, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T11:46:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T12:46:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T13:47:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T14:47:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T15:48:00Z, Latitude: 36.253131, Longitude: -115.255106, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T16:48:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T16:51:00Z, Latitude: 36.086804, Longitude: -114.923734, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T16:52:00Z, Latitude: 36.190193, Longitude: -115.35817, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T17:53:00Z, Latitude: 36.190128, Longitude: -115.358231, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T18:53:00Z, Latitude: 36.190304, Longitude: -115.358192, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T19:53:00Z, Latitude: 36.190636, Longitude: -115.358803, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T20:54:00Z, Latitude: 36.190063, Longitude: -115.358269, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T21:54:00Z, Latitude: 36.19035, Longitude: -115.358208, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T22:19:00Z, Latitude: 36.19035, Longitude: -115.358208, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T22:21:00Z, Latitude: 36.190216, Longitude: -115.358231, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T22:23:00Z, Latitude: 36.188114, Longitude: -115.356667, Barometric Pressure: 89, Engine Load: 0.125, Intake Temp: 36, MAF: 10.93, Engine Speed: 1388.25, Throttle Position: 0.2235294117647059, Travelled Distance: 55148.5, Speed: 38
Timestamp: 2024-04-30T22:26:00Z, Latitude: 36.179707, Longitude: -115.341171, Barometric Pressure: 90, Engine Load: 0.078, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55149.8, Speed: 61
Timestamp: 2024-04-30T22:27:00Z, Latitude: 36.166801, Longitude: -115.337708, Barometric Pressure: None, Engine Load: None, Intake Temp: 34, MAF: 10.35, Engine Speed: 2042, Throttle Position: 0.23529411764705882, Travelled Distance: None, Speed: 106
Timestamp: 2024-04-30T22:28:00Z, Latitude: 36.150604, Longitude: -115.33712, Barometric Pressure: None, Engine Load: None, Intake Temp: 34, MAF: 6.03, Engine Speed: 2010, Throttle Position: 0.17254901960784313, Travelled Distance: None, Speed: 104
Timestamp: 2024-04-30T22:29:00Z, Latitude: 36.134609, Longitude: -115.336479, Barometric Pressure: None, Engine Load: None, Intake Temp: 35, MAF: 17.25, Engine Speed: 2055.25, Throttle Position: 0.22745098039215686, Travelled Distance: None, Speed: 101
Timestamp: 2024-04-30T22:30:00Z, Latitude: 36.121883, Longitude: -115.328293, Barometric Pressure: 91, Engine Load: 0.396, Intake Temp: 36, MAF: 3.04, Engine Speed: 1028, Throttle Position: 0.15294117647058825, Travelled Distance: 55157.2, Speed: 67
Timestamp: 2024-04-30T22:31:00Z, Latitude: 36.116093, Longitude: -115.329262, Barometric Pressure: 91, Engine Load: 0.549, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55157.7, Speed: 56
Timestamp: 2024-04-30T22:32:00Z, Latitude: 36.115223, Longitude: -115.322098, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T22:35:00Z, Latitude: 36.114395, Longitude: -115.310745, Barometric Pressure: None, Engine Load: None, Intake Temp: 41, MAF: 3.7, Engine Speed: 896.75, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 9
Timestamp: 2024-04-30T22:36:00Z, Latitude: 36.114456, Longitude: -115.310265, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T22:37:00Z, Latitude: 36.114445, Longitude: -115.310257, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:02:00Z, Latitude: 36.11512, Longitude: -115.307243, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:09:00Z, Latitude: 36.115891, Longitude: -115.308594, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:11:00Z, Latitude: 36.115162, Longitude: -115.308426, Barometric Pressure: 91, Engine Load: 0.118, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55160.1, Speed: 21
Timestamp: 2024-04-30T23:13:00Z, Latitude: 36.115025, Longitude: -115.307365, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:14:00Z, Latitude: 36.113182, Longitude: -115.300652, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55160.9, Speed: 87
Timestamp: 2024-04-30T23:15:00Z, Latitude: 36.098919, Longitude: -115.293213, Barometric Pressure: 91, Engine Load: 0.125, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55162.7, Speed: 102
Timestamp: 2024-04-30T23:17:00Z, Latitude: 36.071159, Longitude: -115.289879, Barometric Pressure: 91, Engine Load: 0.212, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55165.8, Speed: 33
Timestamp: 2024-04-30T23:18:00Z, Latitude: 36.070976, Longitude: -115.289856, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:19:00Z, Latitude: 36.070618, Longitude: -115.289825, Barometric Pressure: 91, Engine Load: 0.443, Intake Temp: 41, MAF: 47.4, Engine Speed: 2610.75, Throttle Position: 0.38823529411764707, Travelled Distance: 55166.4, Speed: 39
Timestamp: 2024-04-30T23:20:00Z, Latitude: 36.065201, Longitude: -115.280739, Barometric Pressure: None, Engine Load: None, Intake Temp: 44, MAF: 3.1, Engine Speed: 1005.25, Throttle Position: 0.15294117647058825, Travelled Distance: None, Speed: 26
Timestamp: 2024-04-30T23:21:00Z, Latitude: 36.065178, Longitude: -115.279945, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:22:00Z, Latitude: 36.063148, Longitude: -115.279465, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:23:00Z, Latitude: 36.061546, Longitude: -115.279388, Barometric Pressure: 91, Engine Load: 0.341, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55167.4, Speed: 29
Timestamp: 2024-04-30T23:24:00Z, Latitude: 36.057766, Longitude: -115.279335, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:26:00Z, Latitude: 36.055988, Longitude: -115.279266, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-04-30T23:30:00Z, Latitude: 36.053394, Longitude: -115.279747, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T00:47:00Z, Latitude: 36.048824, Longitude: -115.279144, Barometric Pressure: None, Engine Load: None, Intake Temp: 49, MAF: 3.5, Engine Speed: 1221, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 43
Timestamp: 2024-05-01T00:48:00Z, Latitude: 36.04829, Longitude: -115.279106, Barometric Pressure: 91, Engine Load: 0.553, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55169.1, Speed: 41
Timestamp: 2024-05-01T00:49:00Z, Latitude: 36.052979, Longitude: -115.279076, Barometric Pressure: None, Engine Load: None, Intake Temp: 49, MAF: 3.12, Engine Speed: 1185.75, Throttle Position: 0.17254901960784313, Travelled Distance: None, Speed: 63
Timestamp: 2024-05-01T00:51:00Z, Latitude: 36.061802, Longitude: -115.279221, Barometric Pressure: None, Engine Load: None, Intake Temp: 50, MAF: 2.67, Engine Speed: 2039.75, Throttle Position: 0.38823529411764707, Travelled Distance: None, Speed: 45
Timestamp: 2024-05-01T00:52:00Z, Latitude: 36.064793, Longitude: -115.279259, Barometric Pressure: 91, Engine Load: 0.318, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55170.9, Speed: 0
Timestamp: 2024-05-01T00:53:00Z, Latitude: 36.064785, Longitude: -115.279243, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55171, Speed: 37
Timestamp: 2024-05-01T00:54:00Z, Latitude: 36.066788, Longitude: -115.279366, Barometric Pressure: 91, Engine Load: 0.322, Intake Temp: 51, MAF: 3.53, Engine Speed: 703, Throttle Position: 0.1568627450980392, Travelled Distance: 55171, Speed: 0
Timestamp: 2024-05-01T00:55:00Z, Latitude: 36.069778, Longitude: -115.28717, Barometric Pressure: 91, Engine Load: 0.325, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55172, Speed: 6
Timestamp: 2024-05-01T00:56:00Z, Latitude: 36.06979, Longitude: -115.28717, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T00:57:00Z, Latitude: 36.06979, Longitude: -115.287163, Barometric Pressure: 91, Engine Load: 0.545, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55172, Speed: 46
Timestamp: 2024-05-01T00:58:00Z, Latitude: 36.075535, Longitude: -115.28878, Barometric Pressure: None, Engine Load: None, Intake Temp: 50, MAF: 28.7, Engine Speed: 1802.25, Throttle Position: 0.3176470588235294, Travelled Distance: None, Speed: 89
Timestamp: 2024-05-01T00:59:00Z, Latitude: 36.090782, Longitude: -115.288658, Barometric Pressure: 91, Engine Load: 0.525, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55175.2, Speed: 102
Timestamp: 2024-05-01T01:00:00Z, Latitude: 36.11298, Longitude: -115.29969, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55177, Speed: 111
Timestamp: 2024-05-01T01:01:00Z, Latitude: 36.117588, Longitude: -115.307426, Barometric Pressure: None, Engine Load: None, Intake Temp: 39, MAF: 29.84, Engine Speed: 1946.75, Throttle Position: 0.34901960784313724, Travelled Distance: None, Speed: 101
Timestamp: 2024-05-01T01:02:00Z, Latitude: 36.121414, Longitude: -115.325691, Barometric Pressure: None, Engine Load: None, Intake Temp: 38, MAF: 22.9, Engine Speed: 2039.75, Throttle Position: 0.28627450980392155, Travelled Distance: None, Speed: 106
Timestamp: 2024-05-01T01:03:00Z, Latitude: 36.133629, Longitude: -115.335976, Barometric Pressure: 90, Engine Load: 0.518, Intake Temp: 36, MAF: 42.37, Engine Speed: 1942.75, Throttle Position: 0.37254901960784315, Travelled Distance: 55182.1, Speed: 99
Timestamp: 2024-05-01T01:04:00Z, Latitude: 36.149616, Longitude: -115.336708, Barometric Pressure: 90, Engine Load: 0.098, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55182.1, Speed: 83
Timestamp: 2024-05-01T01:05:00Z, Latitude: 36.158524, Longitude: -115.336441, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:06:00Z, Latitude: 36.158909, Longitude: -115.335526, Barometric Pressure: None, Engine Load: None, Intake Temp: 42, MAF: 6.54, Engine Speed: 1657, Throttle Position: 0.1607843137254902, Travelled Distance: None, Speed: 51
Timestamp: 2024-05-01T01:07:00Z, Latitude: 36.158978, Longitude: -115.33403, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:09:00Z, Latitude: 36.162239, Longitude: -115.332268, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:10:00Z, Latitude: 36.162529, Longitude: -115.332344, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:38:00Z, Latitude: 36.161884, Longitude: -115.332085, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:40:00Z, Latitude: 36.167358, Longitude: -115.332184, Barometric Pressure: None, Engine Load: None, Intake Temp: 53, MAF: 3.31, Engine Speed: 1142, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 62
Timestamp: 2024-05-01T01:41:00Z, Latitude: 36.169117, Longitude: -115.331558, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55185.9, Speed: 31
Timestamp: 2024-05-01T01:42:00Z, Latitude: 36.170139, Longitude: -115.337006, Barometric Pressure: 90, Engine Load: 0.478, Intake Temp: 49, MAF: 4.42, Engine Speed: 753, Throttle Position: 0.16862745098039217, Travelled Distance: 55185.9, Speed: 64
Timestamp: 2024-05-01T01:43:00Z, Latitude: 36.17403, Longitude: -115.342216, Barometric Pressure: 90, Engine Load: 0.514, Intake Temp: 43, MAF: 28.23, Engine Speed: 1971.75, Throttle Position: 0.36470588235294116, Travelled Distance: 55186.8, Speed: 62
Timestamp: 2024-05-01T01:45:00Z, Latitude: 36.180939, Longitude: -115.348778, Barometric Pressure: None, Engine Load: None, Intake Temp: 43, MAF: 40.5, Engine Speed: 1979.5, Throttle Position: 0.27450980392156865, Travelled Distance: None, Speed: 62
Timestamp: 2024-05-01T01:47:00Z, Latitude: 36.187817, Longitude: -115.355789, Barometric Pressure: None, Engine Load: None, Intake Temp: 42, MAF: 7.46, Engine Speed: 1132.75, Throttle Position: 0.19215686274509805, Travelled Distance: None, Speed: 31
Timestamp: 2024-05-01T01:48:00Z, Latitude: 36.1912, Longitude: -115.357994, Barometric Pressure: 89, Engine Load: 0.404, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55189.8, Speed: 10
Timestamp: 2024-05-01T01:49:00Z, Latitude: 36.194309, Longitude: -115.361519, Barometric Pressure: 89, Engine Load: 0.176, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55189.8, Speed: 21
Timestamp: 2024-05-01T01:50:00Z, Latitude: 36.191593, Longitude: -115.366127, Barometric Pressure: 89, Engine Load: 0.224, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55189.8, Speed: 47
Timestamp: 2024-05-01T01:51:00Z, Latitude: 36.188488, Longitude: -115.366287, Barometric Pressure: 88, Engine Load: 0.094, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55191.4, Speed: 31
Timestamp: 2024-05-01T01:52:00Z, Latitude: 36.189339, Longitude: -115.359901, Barometric Pressure: None, Engine Load: None, Intake Temp: 45, MAF: 3.09, Engine Speed: 1408.5, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 31
Timestamp: 2024-05-01T01:53:00Z, Latitude: 36.188293, Longitude: -115.357361, Barometric Pressure: 88, Engine Load: 0.224, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55192.4, Speed: 21
Timestamp: 2024-05-01T01:54:00Z, Latitude: 36.190067, Longitude: -115.356827, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:56:00Z, Latitude: 36.190998, Longitude: -115.357437, Barometric Pressure: 89, Engine Load: 0.329, Intake Temp: 49, MAF: 3.4, Engine Speed: 813.25, Throttle Position: 0.14901960784313725, Travelled Distance: 55193.2, Speed: 3
Timestamp: 2024-05-01T01:58:00Z, Latitude: 36.190216, Longitude: -115.358185, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T01:59:00Z, Latitude: 36.190224, Longitude: -115.35817, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T04:00:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T05:00:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T06:01:00Z, Latitude: 36.192618, Longitude: -115.113248, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T07:01:00Z, Latitude: 36.192618, Longitude: -115.113248, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T14:05:00Z, Latitude: 36.189882, Longitude: -115.355556, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T19:44:00Z, Latitude: 36.029779, Longitude: -115.044833, Barometric Pressure: 89, Engine Load: 0.098, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55193.9, Speed: 47
Timestamp: 2024-05-01T19:45:00Z, Latitude: 35.972935, Longitude: -115.18288, Barometric Pressure: None, Engine Load: None, Intake Temp: 27, MAF: 4.23, Engine Speed: 864.75, Throttle Position: 0.1607843137254902, Travelled Distance: None, Speed: 14
Timestamp: 2024-05-01T19:46:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: 89, Engine Load: 0.082, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55195.2, Speed: 74
Timestamp: 2024-05-01T19:47:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: None, Speed: None
Timestamp: 2024-05-01T19:48:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: None, Engine Load: None, Intake Temp: 29, MAF: 3.81, Engine Speed: 697.5, Throttle Position: 0.1568627450980392, Travelled Distance: None, Speed: 0
Timestamp: 2024-05-01T19:49:00Z, Latitude: 36.19294174545344, Longitude: -115.34750602921322, Barometric Pressure: 90, Engine Load: 0.357, Intake Temp: None, MAF: None, Engine Speed: None, Throttle Position: None, Travelled Distance: 55196.7, Speed: 78
